ID,Label
TE_1873,1
TE_1874,1
TE_1875,1
TE_1876,1
TE_1877,1
TE_1878,1
TE_1879,1
TE_1880,1
TE_1881,1
TE_1882,1
TE_1883,1
TE_1884,1
TE_1885,1
TE_1886,1
TE_1887,1
TE_1888,1
TE_1889,1
TE_1890,1
TE_1891,1
TE_1892,1
TE_1893,1
TE_1894,1
TE_1895,1
TE_1896,1
TE_1897,1
TE_1898,1
TE_1899,1
TE_1900,1
TE_1901,1
TE_1902,1
TE_1903,1
TE_1904,1
TE_1905,1
TE_1906,1
TE_1907,1
TE_1908,1
TE_1909,1
TE_1910,1
TE_1911,1
TE_1912,1
TE_1913,1
TE_1914,1
TE_1915,1
TE_1916,1
TE_1917,1
TE_1918,1
TE_1919,1
TE_1920,1
TE_1921,1
TE_1922,1
TE_1923,1
TE_1924,1
TE_1925,1
TE_1926,1
TE_1927,1
TE_1928,1
TE_1929,1
TE_1930,1
TE_1931,1
TE_1932,1
TE_1933,1
TE_1934,1
TE_1935,1
TE_1936,1
TE_1937,1
TE_1938,1
TE_1939,1
TE_1940,1
TE_1941,1
TE_1942,1
TE_1943,1
TE_1944,1
TE_1945,1
TE_1946,1
TE_1947,1
TE_1948,1
TE_1949,1
TE_1950,1
TE_1951,1
TE_1952,1
TE_1953,1
TE_1954,1
TE_1955,1
TE_1956,1
TE_1957,1
TE_1958,1
TE_1959,1
TE_1960,1
TE_1961,1
TE_1962,1
TE_1963,1
TE_1964,1
TE_1965,1
TE_1966,1
TE_1967,1
TE_1968,1
TE_1969,1
TE_1970,1
TE_1971,1
TE_1972,1
TE_1973,1
TE_1974,1
TE_1975,1
TE_1976,1
TE_1977,1
TE_1978,1
TE_1979,1
TE_1980,1
TE_1981,1
TE_1982,1
TE_1983,1
TE_1984,1
TE_1985,1
TE_1986,1
TE_1987,1
TE_1988,1
TE_1989,1
TE_1990,1
TE_1991,1
TE_1992,1
TE_1993,1
TE_1994,1
TE_1995,1
TE_1996,1
TE_1997,1
TE_1998,1
TE_1999,1
TE_2000,1
TE_2001,1
TE_2002,1
TE_2003,1
TE_2004,1
TE_2005,1
TE_2006,1
TE_2007,1
TE_2008,1
TE_2009,1
TE_2010,1
TE_2011,1
TE_2012,1
TE_2013,1
TE_2014,1
TE_2015,1
TE_2016,1
TE_2017,1
TE_2018,1
TE_2019,1
TE_2020,1
TE_2021,1
TE_2022,1
TE_2023,1
TE_2024,1
TE_2025,1
TE_2026,1
TE_2027,1
TE_2028,1
TE_2029,1
TE_2030,1
TE_2031,1
TE_2032,1
TE_2033,1
TE_2034,1
TE_2035,1
TE_2036,1
TE_2037,1
TE_2038,1
TE_2039,1
TE_2040,1
TE_2041,1
TE_2042,1
TE_2043,1
TE_2044,1
TE_2045,1
TE_2046,1
TE_2047,1
TE_2048,1
TE_2049,1
TE_2050,1
TE_2051,1
TE_2052,1
TE_2053,1
TE_2054,1
TE_2055,1
TE_2056,1
TE_2057,1
TE_2058,1
TE_2059,1
TE_2060,1
TE_2061,1
TE_2062,1
TE_2063,1
TE_2064,1
TE_2065,1
TE_2066,1
TE_2067,1
TE_2068,1
TE_2069,1
TE_2070,1
TE_2071,1
TE_2072,1
TE_2073,1
TE_2074,1
TE_2075,1
TE_2076,1
TE_2077,1
TE_2078,1
TE_2079,1
TE_2080,1
TE_2081,1
TE_2082,1
TE_2083,1
TE_2084,1
TE_2085,1
TE_2086,1
TE_2087,1
TE_2088,1
TE_2089,1
TE_2090,1
TE_2091,1
TE_2092,1
TE_2093,1
TE_2094,1
TE_2095,1
TE_2096,1
TE_2097,1
TE_2098,1
TE_2099,1
TE_2100,1
TE_2101,1
TE_2102,1
TE_2103,1
TE_2104,1
TE_2105,1
TE_2106,1
TE_2107,1
TE_2108,1
TE_2109,1
TE_2110,1
TE_2111,1
TE_2112,1
TE_2113,1
TE_2114,1
TE_2115,1
TE_2116,1
TE_2117,1
TE_2118,1
TE_2119,1
TE_2120,1
TE_2121,1
TE_2122,1
TE_2123,1
TE_2124,1
TE_2125,1
TE_2126,1
TE_2127,1
TE_2128,1
TE_2129,1
TE_2130,1
TE_2131,1
TE_2132,1
TE_2133,1
TE_2134,1
TE_2135,1
TE_2136,1
TE_2137,1
TE_2138,1
TE_2139,1
TE_2140,1
TE_2141,1
TE_2142,1
TE_2143,1
TE_2144,1
TE_2145,1
TE_2146,1
TE_2147,1
TE_2148,1
TE_2149,1
TE_2150,1
TE_2151,1
TE_2152,1
TE_2153,1
TE_2154,1
TE_2155,1
TE_2156,1
TE_2157,1
TE_2158,1
TE_2159,1
TE_2160,1
TE_2161,1
TE_2162,1
TE_2163,1
TE_2164,1
TE_2165,1
TE_2166,1
TE_2167,1
TE_2168,1
TE_2169,1
TE_2170,1
TE_2171,1
TE_2172,1
TE_2173,1
TE_2174,1
TE_2175,1
TE_2176,1
TE_2177,1
TE_2178,1
TE_2179,1
TE_2180,1
TE_2181,1
TE_2182,1
TE_2183,1
TE_2184,1
TE_2185,1
TE_2186,1
TE_2187,1
TE_2188,1
TE_2189,1
TE_2190,1
TE_2191,1
TE_2192,1
TE_2193,1
TE_2194,1
TE_2195,1
TE_2196,1
TE_2197,1
TE_2198,1
TE_2199,1
TE_2200,1
TE_2201,1
TE_2202,1
TE_2203,1
TE_2204,1
TE_2205,1
TE_2206,1
TE_2207,1
TE_2208,1
TE_2209,1
TE_2210,1
TE_2211,1
TE_2212,1
TE_2213,1
TE_2214,1
TE_2215,1
TE_2216,1
TE_2217,1
TE_2218,1
TE_2219,1
TE_2220,1
TE_2221,1
TE_2222,1
TE_2223,1
TE_2224,1
TE_2225,1
TE_2226,1
TE_2227,1
TE_2228,1
TE_2229,1
TE_2230,1
TE_2231,1
TE_2232,1
TE_2233,1
TE_2234,1
TE_2235,1
TE_2236,1
TE_2237,1
TE_2238,1
TE_2239,1
TE_2240,1
TE_2241,1
TE_2242,1
TE_2243,1
TE_2244,1
TE_2245,1
TE_2246,1
TE_2247,1
TE_2248,1
TE_2249,1
TE_2250,1
TE_2251,1
TE_2252,1
TE_2253,1
TE_2254,1
TE_2255,1
TE_2256,1
TE_2257,1
TE_2258,1
TE_2259,1
TE_2260,1
TE_2261,1
TE_2262,1
TE_2263,1
TE_2264,1
TE_2265,1
TE_2266,1
TE_2267,1
TE_2268,1
TE_2269,1
TE_2270,1
TE_2271,1
TE_2272,1
TE_2273,1
TE_2274,1
TE_2275,1
TE_2276,1
TE_2277,1
TE_2278,1
TE_2279,1
TE_2280,1
TE_2281,1
TE_2282,1
TE_2283,1
TE_2284,1
TE_2285,1
TE_2286,1
TE_2287,1
TE_2288,1
TE_2289,1
TE_2290,1
TE_2291,1
TE_2292,1
TE_2293,1
TE_2294,1
TE_2295,1
TE_2296,1
TE_2297,1
TE_2298,1
TE_2299,1
TE_2300,1
TE_2301,1
TE_2302,1
TE_2303,1
TE_2304,1
TE_2305,1
TE_2306,1
TE_2307,1
TE_2308,1
TE_2309,1
TE_2310,1
TE_2311,1
TE_2312,1
TE_2313,1
TE_2314,1
TE_2315,1
TE_2316,1
TE_2317,1
TE_2318,1
TE_2319,1
TE_2320,1
TE_2321,1
TE_2322,1
TE_2323,1
TE_2324,1
TE_2325,1
TE_2326,1
TE_2327,1
TE_2328,1
TE_2329,1
TE_2330,1
TE_2331,1
TE_2332,1
TE_2333,1
TE_2334,1
TE_2335,1
TE_2336,1
TE_2337,1
TE_2338,1
TE_2339,1
TE_2340,1
TE_2341,1
TE_2342,1
TE_2343,1
TE_2344,1
TE_2345,1
TE_2346,1
TE_2347,1
TE_2348,1
TE_2349,1
TE_2350,1
TE_2351,1
TE_2352,1
TE_2353,1
TE_2354,1
TE_2355,1
TE_2356,1
TE_2357,1
TE_2358,1
TE_2359,1
TE_2360,1
TE_2361,1
TE_2362,1
TE_2363,1
TE_2364,1
TE_2365,1
TE_2366,1
TE_2367,1
TE_2368,1
TE_2369,1
TE_2370,1
TE_2371,1
TE_2372,1
TE_2373,1
TE_2374,1
TE_2375,1
TE_2376,1
TE_2377,1
TE_2378,1
TE_2379,1
TE_2380,1
TE_2381,1
TE_2382,1
TE_2383,1
TE_2384,1
TE_2385,1
TE_2386,1
TE_2387,1
TE_2388,1
TE_2389,1
TE_2390,1
TE_2391,1
TE_2392,1
TE_2393,1
TE_2394,1
TE_2395,1
TE_2396,1
TE_2397,1
TE_2398,1
TE_2399,1
TE_2400,1
TE_2401,1
TE_2402,1
TE_2403,1
TE_2404,1
TE_2405,1
TE_2406,1
TE_2407,1
TE_2408,1
TE_2409,1
TE_2410,1
TE_2411,1
TE_2412,1
TE_2413,1
TE_2414,1
TE_2415,1
TE_2416,1
TE_2417,1
TE_2418,1
TE_2419,1
TE_2420,1
TE_2421,1
TE_2422,1
TE_2423,1
TE_2424,1
TE_2425,1
TE_2426,1
TE_2427,1
TE_2428,1
TE_2429,1
TE_2430,1
TE_2431,1
TE_2432,1
TE_2433,1
TE_2434,1
TE_2435,1
TE_2436,1
TE_2437,1
TE_2438,1
TE_2439,1
TE_2440,1
TE_2441,1
TE_2442,1
TE_2443,1
TE_2444,1
TE_2445,1
TE_2446,1
TE_2447,1
TE_2448,1
TE_2449,1
TE_2450,1
TE_2451,1
TE_2452,1
TE_2453,1
TE_2454,1
TE_2455,1
TE_2456,1
TE_2457,1
TE_2458,1
TE_2459,1
TE_2460,1
TE_2461,1
TE_2462,1
TE_2463,1
TE_2464,1
TE_2465,1
TE_2466,1
TE_2467,1
TE_2468,1
TE_2469,1
TE_2470,1
TE_2471,1
TE_2472,1
TE_2473,1
TE_2474,1
TE_2475,1
TE_2476,1
TE_2477,1
TE_2478,1
TE_2479,1
TE_2480,1
TE_2481,1
TE_2482,1
TE_2483,1
TE_2484,1
TE_2485,1
TE_2486,1
TE_2487,1
TE_2488,1
TE_2489,1
TE_2490,1
TE_2491,1
TE_2492,1
TE_2493,1
TE_2494,1
TE_2495,1
TE_2496,1
TE_2497,1
TE_2498,1
TE_2499,1
TE_2500,1
TE_2501,1
TE_2502,1
TE_2503,1
TE_2504,1
TE_2505,1
TE_2506,1
TE_2507,1
TE_2508,1
TE_2509,1
TE_2510,1
TE_2511,1
TE_2512,1
TE_2513,1
TE_2514,1
TE_2515,1
TE_2516,1
TE_2517,1
TE_2518,1
TE_2519,1
TE_2520,1
TE_2521,1
TE_2522,1
TE_2523,1
TE_2524,1
TE_2525,1
TE_2526,1
TE_2527,1
TE_2528,1
TE_2529,1
TE_2530,1
TE_2531,1
TE_2532,1
TE_2533,1
TE_2534,1
TE_2535,1
TE_2536,1
TE_2537,1
TE_2538,1
TE_2539,1
TE_2540,1
TE_2541,1
TE_2542,1
TE_2543,1
TE_2544,1
TE_2545,1
TE_2546,1
TE_2547,1
TE_2548,1
TE_2549,1
TE_2550,1
TE_2551,1
TE_2552,1
TE_2553,1
TE_2554,1
TE_2555,1
TE_2556,1
TE_2557,1
TE_2558,1
TE_2559,1
TE_2560,1
TE_2561,1
TE_2562,1
TE_2563,1
TE_2564,1
TE_2565,1
TE_2566,1
TE_2567,1
TE_2568,1
TE_2569,1
TE_2570,1
TE_2571,1
TE_2572,1
TE_2573,1
TE_2574,1
TE_2575,1
TE_2576,1
TE_2577,1
TE_2578,1
TE_2579,1
TE_2580,1
TE_2581,1
TE_2582,1
TE_2583,1
TE_2584,1
TE_2585,1
TE_2586,1
TE_2587,1
TE_2588,1
TE_2589,1
TE_2590,1
TE_2591,1
TE_2592,1
TE_2593,1
TE_2594,1
TE_2595,1
TE_2596,1
TE_2597,1
TE_2598,1
TE_2599,1
TE_2600,1
TE_2601,1
TE_2602,1
TE_2603,1
TE_2604,1
TE_2605,1
TE_2606,1
TE_2607,1
TE_2608,1
TE_2609,1
TE_2610,1
TE_2611,1
TE_2612,1
TE_2613,1
TE_2614,1
TE_2615,1
TE_2616,1
TE_2617,1
TE_2618,1
TE_2619,1
TE_2620,1
TE_2621,1
TE_2622,1
TE_2623,1
TE_2624,1
TE_2625,1
TE_2626,1
TE_2627,1
TE_2628,1
TE_2629,1
TE_2630,1
TE_2631,1
TE_2632,1
TE_2633,1
TE_2634,1
TE_2635,1
TE_2636,1
TE_2637,1
TE_2638,1
TE_2639,1
TE_2640,1
TE_2641,1
TE_2642,1
TE_2643,1
TE_2644,1
TE_2645,1
TE_2646,1
TE_2647,1
TE_2648,1
TE_2649,1
TE_2650,1
TE_2651,1
TE_2652,1
TE_2653,1
TE_2654,1
TE_2655,1
TE_2656,1
TE_2657,1
TE_2658,1
TE_2659,1
TE_2660,1
TE_2661,1
TE_2662,1
TE_2663,1
TE_2664,1
TE_2665,1
TE_2666,1
TE_2667,1
TE_2668,1
TE_2669,1
TE_2670,1
TE_2671,1
TE_2672,1
TE_2673,1
TE_2674,1
TE_2675,1
TE_2676,1
TE_2677,1
TE_2678,1
TE_2679,1
TE_2680,1
TE_2681,1
TE_2682,1
TE_2683,1
TE_2684,1
TE_2685,1
TE_2686,1
TE_2687,1
TE_2688,1
TE_2689,1
TE_2690,1
TE_2691,1
TE_2692,1
TE_2693,1
TE_2694,1
TE_2695,1
TE_2696,1
TE_2697,1
TE_2698,1
TE_2699,1
TE_2700,1
TE_2701,1
TE_2702,1
TE_2703,1
TE_2704,1
TE_2705,1
TE_2706,1
TE_2707,1
TE_2708,1
TE_2709,1
TE_2710,1
TE_2711,1
TE_2712,1
TE_2713,1
TE_2714,1
TE_2715,1
TE_2716,1
TE_2717,1
TE_2718,1
TE_2719,1
TE_2720,1
TE_2721,1
TE_2722,1
TE_2723,1
TE_2724,1
TE_2725,1
TE_2726,1
TE_2727,1
TE_2728,1
TE_2729,1
TE_2730,1
TE_2731,1
TE_2732,1
TE_2733,1
TE_2734,1
TE_2735,1
TE_2736,1
TE_2737,1
TE_2738,1
TE_2739,1
TE_2740,1
TE_2741,1
TE_2742,1
TE_2743,1
TE_2744,1
TE_2745,1
TE_2746,1
TE_2747,1
TE_2748,1
TE_2749,1
TE_2750,1
TE_2751,1
TE_2752,1
TE_2753,1
TE_2754,1
TE_2755,1
TE_2756,1
TE_2757,1
TE_2758,1
TE_2759,1
TE_2760,1
TE_2761,1
TE_2762,1
TE_2763,1
TE_2764,1
TE_2765,1
TE_2766,1
TE_2767,1
TE_2768,1
TE_2769,1
TE_2770,1
TE_2771,1
TE_2772,1
TE_2773,1
TE_2774,1
TE_2775,1
TE_2776,1
TE_2777,1
TE_2778,1
TE_2779,1
TE_2780,1
TE_2781,1
TE_2782,1
TE_2783,1
TE_2784,1
TE_2785,1
TE_2786,1
TE_2787,1
TE_2788,1
TE_2789,1
TE_2790,1
TE_2791,1
TE_2792,1
TE_2793,1
TE_2794,1
TE_2795,1
TE_2796,1
TE_2797,1
TE_2798,1
TE_2799,1
TE_2800,1
TE_2801,1
TE_2802,1
TE_2803,1
TE_2804,1
TE_2805,1
TE_2806,1
TE_2807,1
TE_2808,1
TE_2809,1
TE_2810,1
TE_2811,1
TE_2812,1
TE_2813,1
TE_2814,1
TE_2815,1
TE_2816,1
TE_2817,1
TE_2818,1
TE_2819,1
TE_2820,1
TE_2821,1
TE_2822,1
TE_2823,1
TE_2824,1
TE_2825,1
TE_2826,1
TE_2827,1
TE_2828,1
TE_2829,1
TE_2830,1
TE_2831,1
TE_2832,1
TE_2833,1
TE_2834,1
TE_2835,1
TE_2836,1
TE_2837,1
TE_2838,1
TE_2839,1
TE_2840,1
TE_2841,1
TE_2842,1
TE_2843,1
TE_2844,1
TE_2845,1
TE_2846,1
TE_2847,1
TE_2848,1
TE_2849,1
TE_2850,1
TE_2851,1
TE_2852,1
TE_2853,1
TE_2854,1
TE_2855,1
TE_2856,1
TE_2857,1
TE_2858,1
TE_2859,1
TE_2860,1
TE_2861,1
TE_2862,1
TE_2863,1
TE_2864,1
TE_2865,1
TE_2866,1
TE_2867,1
TE_2868,1
TE_2869,1
TE_2870,1
TE_2871,1
TE_2872,1
TE_2873,1
TE_2874,1
TE_2875,1
TE_2876,1
TE_2877,1
TE_2878,1
TE_2879,1
TE_2880,1
TE_2881,1
TE_2882,1
TE_2883,1
TE_2884,1
TE_2885,1
TE_2886,1
TE_2887,1
TE_2888,1
TE_2889,1
TE_2890,1
TE_2891,1
TE_2892,1
TE_2893,1
TE_2894,1
TE_2895,1
TE_2896,1
TE_2897,1
TE_2898,1
TE_2899,1
TE_2900,1
TE_2901,1
TE_2902,1
TE_2903,1
TE_2904,1
TE_2905,1
TE_2906,1
TE_2907,1
TE_2908,1
TE_2909,1
TE_2910,1
TE_2911,1
TE_2912,1
TE_2913,1
TE_2914,1
TE_2915,1
TE_2916,1
TE_2917,1
TE_2918,1
TE_2919,1
TE_2920,1
TE_2921,1
TE_2922,1
TE_2923,1
TE_2924,1
TE_2925,1
TE_2926,1
TE_2927,1
TE_2928,1
TE_2929,1
TE_2930,1
TE_2931,1
TE_2932,1
TE_2933,1
TE_2934,1
TE_2935,1
TE_2936,1
TE_2937,1
TE_2938,1
TE_2939,1
TE_2940,1
TE_2941,1
TE_2942,1
TE_2943,1
TE_2944,1
TE_2945,1
TE_2946,1
TE_2947,1
TE_2948,1
TE_2949,1
TE_2950,1
TE_2951,1
TE_2952,1
TE_2953,1
TE_2954,1
TE_2955,1
TE_2956,1
TE_2957,1
TE_2958,1
TE_2959,1
TE_2960,1
TE_2961,1
TE_2962,1
TE_2963,1
TE_2964,1
TE_2965,1
TE_2966,1
TE_2967,1
TE_2968,1
TE_2969,1
TE_2970,1
TE_2971,1
TE_2972,1
TE_2973,1
TE_2974,1
TE_2975,1
TE_2976,1
TE_2977,1
TE_2978,1
TE_2979,1
TE_2980,1
TE_2981,1
TE_2982,1
TE_2983,1
TE_2984,1
TE_2985,1
TE_2986,1
TE_2987,1
TE_2988,1
TE_2989,1
TE_2990,1
TE_2991,1
TE_2992,1
TE_2993,1
TE_2994,1
TE_2995,1
TE_2996,1
TE_2997,1
TE_2998,1
TE_2999,1
TE_3000,1
TE_3001,1
TE_3002,1
TE_3003,1
TE_3004,1
TE_3005,1
TE_3006,1
TE_3007,1
TE_3008,1
TE_3009,1
TE_3010,1
TE_3011,1
TE_3012,1
TE_3013,1
TE_3014,1
TE_3015,1
TE_3016,1
TE_3017,1
TE_3018,1
TE_3019,1
TE_3020,1
TE_3021,1
TE_3022,1
TE_3023,1
TE_3024,1
TE_3025,1
TE_3026,1
TE_3027,1
TE_3028,1
TE_3029,1
TE_3030,1
TE_3031,1
TE_3032,1
TE_3033,1
TE_3034,1
TE_3035,1
TE_3036,1
TE_3037,1
TE_3038,1
TE_3039,1
TE_3040,1
TE_3041,1
TE_3042,1
TE_3043,1
TE_3044,1
TE_3045,1
TE_3046,1
TE_3047,1
TE_3048,1
TE_3049,1
TE_3050,1
TE_3051,1
TE_3052,1
TE_3053,1
TE_3054,1
TE_3055,1
TE_3056,1
TE_3057,1
TE_3058,1
TE_3059,1
TE_3060,1
TE_3061,1
TE_3062,1
TE_3063,1
TE_3064,1
TE_3065,1
TE_3066,1
TE_3067,1
TE_3068,1
TE_3069,1
TE_3070,1
TE_3071,1
TE_3072,1
TE_3073,1
TE_3074,1
TE_3075,1
TE_3076,1
TE_3077,1
TE_3078,1
TE_3079,1
TE_3080,1
TE_3081,1
TE_3082,1
TE_3083,1
TE_3084,1
TE_3085,1
TE_3086,1
TE_3087,1
TE_3088,1
TE_3089,1
TE_3090,1
TE_3091,1
TE_3092,1
TE_3093,1
TE_3094,1
TE_3095,1
TE_3096,1
TE_3097,1
TE_3098,1
TE_3099,1
TE_3100,1
TE_3101,1
TE_3102,1
TE_3103,1
TE_3104,1
TE_3105,1
TE_3106,1
TE_3107,1
TE_3108,1
TE_3109,1
TE_3110,1
TE_3111,1
TE_3112,1
TE_3113,1
TE_3114,1
TE_3115,1
TE_3116,1
TE_3117,1
TE_3118,1
TE_3119,1
TE_3120,1
TE_3121,1
TE_3122,1
TE_3123,1
TE_3124,1
TE_3125,1
TE_3126,1
TE_3127,1
TE_3128,1
TE_3129,1
TE_3130,1
TE_3131,1
TE_3132,1
TE_3133,1
TE_3134,1
TE_3135,1
TE_3136,1
TE_3137,1
TE_3138,1
TE_3139,1
TE_3140,1
TE_3141,1
TE_3142,1
TE_3143,1
TE_3144,1
TE_3145,1
TE_3146,1
TE_3147,1
TE_3148,1
TE_3149,1
TE_3150,1
TE_3151,1
TE_3152,1
TE_3153,1
TE_3154,1
TE_3155,1
TE_3156,1
TE_3157,1
TE_3158,1
TE_3159,1
TE_3160,1
TE_3161,1
TE_3162,1
TE_3163,1
TE_3164,1
TE_3165,1
TE_3166,1
TE_3167,1
TE_3168,1
TE_3169,1
TE_3170,1
TE_3171,1
TE_3172,1
TE_3173,1
TE_3174,1
TE_3175,1
TE_3176,1
TE_3177,1
TE_3178,1
TE_3179,1
TE_3180,1
TE_3181,1
TE_3182,1
TE_3183,1
TE_3184,1
TE_3185,1
TE_3186,1
TE_3187,1
TE_3188,1
TE_3189,1
TE_3190,1
TE_3191,1
TE_3192,1
TE_3193,1
TE_3194,1
TE_3195,1
TE_3196,1
TE_3197,1
TE_3198,1
TE_3199,1
TE_3200,1
TE_3201,1
TE_3202,1
TE_3203,1
TE_3204,1
TE_3205,1
TE_3206,1
TE_3207,1
TE_3208,1
TE_3209,1
TE_3210,1
TE_3211,1
TE_3212,1
TE_3213,1
TE_3214,1
TE_3215,1
TE_3216,1
TE_3217,1
TE_3218,1
TE_3219,1
TE_3220,1
TE_3221,1
TE_3222,1
TE_3223,1
TE_3224,1
TE_3225,1
TE_3226,1
TE_3227,1
TE_3228,1
TE_3229,1
TE_3230,1
TE_3231,1
TE_3232,1
TE_3233,1
TE_3234,1
TE_3235,1
TE_3236,1
TE_3237,1
TE_3238,1
TE_3239,1
TE_3240,1
TE_3241,1
TE_3242,1
TE_3243,1
TE_3244,1
TE_3245,1
TE_3246,1
TE_3247,1
TE_3248,1
TE_3249,1
TE_3250,1
TE_3251,1
TE_3252,1
TE_3253,1
TE_3254,1
TE_3255,1
TE_3256,1
TE_3257,1
TE_3258,1
TE_3259,1
TE_3260,1
TE_3261,1
TE_3262,1
TE_3263,1
TE_3264,1
TE_3265,1
TE_3266,1
TE_3267,1
TE_3268,1
TE_3269,1
TE_3270,1
TE_3271,1
TE_3272,1
TE_3273,1
TE_3274,1
TE_3275,1
TE_3276,1
TE_3277,1
TE_3278,1
TE_3279,1
TE_3280,1
TE_3281,1
TE_3282,1
TE_3283,1
TE_3284,1
TE_3285,1
TE_3286,1
TE_3287,1
TE_3288,1
TE_3289,1
TE_3290,1
TE_3291,1
TE_3292,1
TE_3293,1
TE_3294,1
TE_3295,1
TE_3296,1
TE_3297,1
TE_3298,1
TE_3299,1
TE_3300,1
TE_3301,1
TE_3302,1
TE_3303,1
TE_3304,1
TE_3305,1
TE_3306,1
TE_3307,1
TE_3308,1
TE_3309,1
TE_3310,1
TE_3311,1
TE_3312,1
TE_3313,1
TE_3314,1
TE_3315,1
TE_3316,1
TE_3317,1
TE_3318,1
TE_3319,1
TE_3320,1
TE_3321,1
TE_3322,1
TE_3323,1
TE_3324,1
TE_3325,1
TE_3326,1
TE_3327,1
TE_3328,1
TE_3329,1
TE_3330,1
TE_3331,1
TE_3332,1
TE_3333,1
TE_3334,1
TE_3335,1
TE_3336,1
TE_3337,1
TE_3338,1
TE_3339,1
TE_3340,1
TE_3341,1
TE_3342,1
TE_3343,1
TE_3344,1
TE_3345,1
TE_3346,1
TE_3347,1
TE_3348,1
TE_3349,1
TE_3350,1
TE_3351,1
TE_3352,1
TE_3353,1
TE_3354,1
TE_3355,1
TE_3356,1
TE_3357,1
TE_3358,1
TE_3359,1
TE_3360,1
TE_3361,1
TE_3362,1
TE_3363,1
TE_3364,1
TE_3365,1
TE_3366,1
TE_3367,1
TE_3368,1
TE_3369,1
TE_3370,1
TE_3371,1
TE_3372,1
TE_3373,1
TE_3374,1
TE_3375,1
TE_3376,1
TE_3377,1
TE_3378,1
TE_3379,1
TE_3380,1
TE_3381,1
TE_3382,1
TE_3383,1
TE_3384,1
TE_3385,1
TE_3386,1
TE_3387,1
TE_3388,1
TE_3389,1
TE_3390,1
TE_3391,1
TE_3392,1
TE_3393,1
TE_3394,1
TE_3395,1
TE_3396,1
TE_3397,1
TE_3398,1
TE_3399,1
TE_3400,1
TE_3401,1
TE_3402,1
TE_3403,1
TE_3404,1
TE_3405,1
TE_3406,1
TE_3407,1
TE_3408,1
TE_3409,1
TE_3410,1
TE_3411,1
TE_3412,1
TE_3413,1
TE_3414,1
TE_3415,1
TE_3416,1
TE_3417,1
TE_3418,1
TE_3419,1
TE_3420,1
TE_3421,1
TE_3422,1
TE_3423,1
TE_3424,1
TE_3425,1
TE_3426,1
TE_3427,1
TE_3428,1
TE_3429,1
TE_3430,1
TE_3431,1
TE_3432,1
TE_3433,1
TE_3434,1
TE_3435,1
TE_3436,1
TE_3437,1
TE_3438,1
TE_3439,1
TE_3440,1
TE_3441,1
TE_3442,1
TE_3443,1
TE_3444,1
TE_3445,1
TE_3446,1
TE_3447,1
TE_3448,1
TE_3449,1
TE_3450,1
TE_3451,1
TE_3452,1
TE_3453,1
TE_3454,1
TE_3455,1
TE_3456,1
TE_3457,1
TE_3458,1
TE_3459,1
TE_3460,1
TE_3461,1
TE_3462,1
TE_3463,1
TE_3464,1
TE_3465,1
TE_3466,1
TE_3467,1
TE_3468,1
TE_3469,1
TE_3470,1
TE_3471,1
TE_3472,1
TE_3473,1
TE_3474,1
TE_3475,1
TE_3476,1
TE_3477,1
TE_3478,1
TE_3479,1
TE_3480,1
TE_3481,1
TE_3482,1
TE_3483,1
TE_3484,1
TE_3485,1
TE_3486,1
TE_3487,1
TE_3488,1
TE_3489,1
TE_3490,1
TE_3491,1
TE_3492,1
TE_3493,1
TE_3494,1
TE_3495,1
TE_3496,1
TE_3497,1
TE_3498,1
TE_3499,1
TE_3500,1
TE_3501,1
TE_3502,1
TE_3503,1
TE_3504,1
TE_3505,1
TE_3506,1
TE_3507,1
TE_3508,1
TE_3509,1
TE_3510,1
TE_3511,1
TE_3512,1
TE_3513,1
TE_3514,1
TE_3515,1
TE_3516,1
TE_3517,1
TE_3518,1
TE_3519,1
TE_3520,1
TE_3521,1
TE_3522,1
TE_3523,1
TE_3524,1
TE_3525,1
TE_3526,1
TE_3527,1
TE_3528,1
TE_3529,1
TE_3530,1
TE_3531,1
TE_3532,1
TE_3533,1
TE_3534,1
TE_3535,1
TE_3536,1
TE_3537,1
TE_3538,1
TE_3539,1
TE_3540,1
TE_3541,1
TE_3542,1
TE_3543,1
TE_3544,1
TE_3545,1
TE_3546,1
TE_3547,1
TE_3548,1
TE_3549,1
TE_3550,1
TE_3551,1
TE_3552,1
TE_3553,1
TE_3554,1
TE_3555,1
TE_3556,1
TE_3557,1
TE_3558,1
TE_3559,1
TE_3560,1
TE_3561,1
TE_3562,1
TE_3563,1
TE_3564,1
TE_3565,1
TE_3566,1
TE_3567,1
TE_3568,1
TE_3569,1
TE_3570,1
TE_3571,1
TE_3572,1
TE_3573,1
TE_3574,1
TE_3575,1
TE_3576,1
TE_3577,1
TE_3578,1
TE_3579,1
TE_3580,1
TE_3581,1
TE_3582,1
TE_3583,1
TE_3584,1
TE_3585,1
TE_3586,1
TE_3587,1
TE_3588,1
TE_3589,1
TE_3590,1
TE_3591,1
TE_3592,1
TE_3593,1
TE_3594,1
TE_3595,1
TE_3596,1
TE_3597,1
TE_3598,1
TE_3599,1
TE_3600,1
TE_3601,1
TE_3602,1
TE_3603,1
TE_3604,1
TE_3605,1
TE_3606,1
TE_3607,1
TE_3608,1
TE_3609,1
TE_3610,1
TE_3611,1
TE_3612,1
TE_3613,1
TE_3614,1
TE_3615,1
TE_3616,1
TE_3617,1
TE_3618,1
TE_3619,1
TE_3620,1
TE_3621,1
